11120,11652,13604,14968,16244,10832,-6168,-4512,11140,10436,10108,16904,18312,13076,15244,7836,11608,-4528,-7392,-11668,-24108,-32768,640,784,-1048,3272,11948,13576,15496,8908,11524,17588,0,0,0,0,0,0
16080,11388,15528,17424,4088,-13604,-8168,-25040,-32768,-7400,2840,-4336,4796,11764,12840,11936,9300,20792,11208,15368,19860,5596,15216,4532,-15240,-9868,-10964,-20700,1184,-12400,-2156,-2724,0,0,0,0,0,0
4208,15400,11276,10180,-8084,-7888,-1876,-1168,10296,11112,11292,9928,12972,16768,12064,11404,16024,8556,4060,5356,-8704,-6956,10028,14748,14804,11204,12996,10356,5648,9388,2640,-4856,0,0,0,0,0,0
-14128,-18556,-31188,-8528,-5236,-5304,9416,8960,8792,8972,12360,14668,16452,12536,12084,10776,14088,10628,-5940,-7768,-6292,-10804,-9916,2024,7420,6948,14448,14800,12824,10716,16920,18172,0,0,0,0,0,0
15636,12816,8172,-11072,-7336,-22924,-29384,-5080,-8456,1196,1720,13612,17188,12812,-9824,-10356,-14356,-12236,-27940,268,676,3860,8792,13652,11988,13844,17696,12476,11732,14468,11044,15588,0,0,0,0,0,0
8620,-5940,-8772,-6132,-26972,-15828,1092,10916,7932,12828,11788,11532,16336,15928,11968,15028,5976,2780,-6880,-7808,-7140,-20588,-25412,-10016,-444,2572,10164,14616,11208,9432,13816,17404,0,0,0,0,0,0
14332,14052,10728,-10832,-9688,-25504,-18180,-7352,-1824,5152,12696,11824,10304,8204,18140,16660,12828,12172,13156,14964,736,-10868,-5184,-24652,-26052,-8288,772,-2144,9096,11340,9724,7940,0,0,0,0,0,0
15728,17148,11968,10476,12072,8872,10860,-2064,-5792,-9788,-23476,-20956,-708,-2288,-3700,9116,11612,11796,12848,18224,14912,10356,13800,18452,8400,-11960,-9280,11032,16808,15360,13324,14360,0,0,0,0,0,0
12416,13380,13240,13964,4388,7104,3380,6268,15620,-12692,-32768,-25972,-12812,-3940,-8912,2960,20036,16640,13900,10584,13104,12152,6840,1528,5056,6228,10596,-32768,-32768,-8340,-8844,-5108,-9432,2472,0,0,0,0
20748,16340,16204,12996,11960,11276,8496,4300,2944,5680,2940,2172,14040,-29792,-32768,-11652,-9056,-3212,-5248,4280,14080,17712,13920,10960,10224,9880,7704,-7316,324,-684,-772,7692,-28564,-32768,0,0,0,0
-6280,-5364,-1324,-1144,6964,18128,16100,9264,7668,10404,5208,6004,11256,12852,-12316,-27600,-11020,-5700,-6992,204,15252,15916,14496,11044,8620,7968,12548,13980,15692,6628,13628,23272,-4572,-25148,0,0,0,0
-9544,-3204,-4524,-2556,6324,18388,15000,12112,11180,9880,10196,12464,10384,5828,9940,13632,12188,-32768,-14496,-3348,-17000,-800,-460,7784,14912,15216,11380,10988,10996,-11596,-3820,-700,7496,18872,0,0,0,0
13392,12704,10716,12044,11196,10364,20048,-8940,-32768,-13888,-6016,-552,8488,11164,17040,14724,12184,10504,8184,4568,2860,3384,3724,12988,-3224,-28356,-22248,-8856,-3356,192,1716,4944,12620,11856,0,0,0,0
15440,11044,11092,11696,12308,8160,7764,12352,9508,-14192,-24132,-5488,-8900,-3000,1876,15008,17040,15748,12308,11428,9700,9736,7472,8832,9216,6596,7864,17744,-10072,-32768,-11056,-6080,-4696,4956,0,0,0,0
9228,14648,13540,12632,11268,9828,8156,8764,12352,14876,-29760,-20696,-3944,-152,-2968,-984,18416,14276,13240,12828,10292,8124,7688,22064,4780,15392,11152,-7544,-23728,-8916,-5280,4188,-3376,2048,0,0,0,0
10560,12728,14680,-548,16448,13804,14128,11992,11184,10504,5980,11972,8020,10896,21848,11576,-19380,-23664,-8076,-4680,-860,128,7140,19632,16284,14020,12384,10696,8752,14384,11104,13484,12200,15192,0,0,0,0
9428,9304,9360,9336,8052,3432,13804,13360,5456,8208,11360,16520,14552,14352,15412,12888,12920,12640,7772,6532,3052,2088,2804,2824,4396,13172,22000,6140,3800,2436,2612,8808,10968,9844,0,0,0,0
10516,18136,20204,13628,11424,11944,11912,12744,15152,13652,10488,6912,6932,8640,9384,6564,5908,5684,8072,8692,11708,6988,2672,2348,9844,10320,7320,17616,16800,21928,6260,10384,10724,16684,0,0,0,0
12800,12288,11840,6528,4628,4352,2696,2376,11556,10880,11108,10092,22212,15388,19372,11568,12424,13476,15640,15124,15168,13704,10976,8452,6844,7420,6528,7180,7460,7816,9968,12824,12352,17664,0,0,0,0
17888,14964,11184,13476,11984,17452,14576,12332,10412,9284,7332,7768,6368,19176,15664,12556,11596,13732,14688,15696,14324,12744,14644,7764,6956,7560,9624,14636,12524,10048,9072,24284,14424,13820,0,0,0,0
13616,12772,13132,15956,14324,14848,9472,9280,9336,5120,3644,13720,14300,11136,7808,17132,15364,17340,13580,12360,12876,15252,14660,17024,12968,8480,6340,5604,5228,12140,12364,9156,7520,9436,0,0,0,0
16656,17420,12852,10052,14164,11712,16144,15604,13096,9588,9036,6828,8344,3316,4756,11792,14544,11716,6176,18116,21888,12508,12228,16272,13736,12600,13324,11584,9212,10536,8744,6280,13140,12520,0,0,0,0
8540,13324,16272,13988,10028,13024,12420,15652,13968,11904,10288,10136,7844,9116,8420,4920,4928,13720,14636,9296,7736,18568,21464,12356,10840,13548,16476,15188,12788,12128,9260,8072,9368,7556,0,0,0,0
4884,9364,14248,13700,9284,10056,21756,13240,12036,12060,14436,16864,12780,13932,8616,9300,9540,8484,3752,4708,12460,14744,11824,12880,17916,13688,11372,12176,14256,15572,13428,12940,13172,10320,0,0,0,0
2432,2312,2332,3728,7388,10100,12520,12796,13232,8532,6536,24396,29188,-1532,-6988,-2448,-1752,-3568,-676,512,308,5552,11680,10768,13248,14804,11528,16036,12948,11628,2596,32767,21460,-5472,-7900,-4640,-932,-3272
424,2416,3840,8008,10892,10808,13776,14804,15212,13908,14304,12312,10588,15648,32767,-4184,-7800,-6484,-3272,-880,1632,3224,3836,9420,8876,11144,10216,10624,13608,13444,15392,12544,11416,9420,-132,32767,9712,-6564
-3880,-8280,-4892,-4696,-4564,1012,3704,5288,8616,10212,10420,15304,16076,14316,12220,10724,8452,8444,22620,32767,-4160,-8080,-3532,-4324,-4092,220,5020,3844,7368,9032,9480,11644,14416,12316,14360,17784,11052,-5460
-1708,-2324,1120,5928,6892,9672,12252,14080,13800,12620,10740,10568,11648,10072,10388,9964,29760,756,-6456,-3560,-5412,-6500,-3536,-1300,1472,2944,7360,7780,8432,9404,10688,12340,10064,8604,7796,32767,16808,-4300
-5572,-3736,-3160,-4960,-1356,2704,4004,4748,8068,8376,9132,11552,14248,11912,12136,12652,10308,9564,8764,28756,31444,-4128,-7736,-4736,-2276,-6584,-2224,1084,2452,5880,6452,9124,8676,9732,12452,14288,12116,14568
14488,13352,12924,5016,20868,32767,-920,-6376,-2108,-3008,-5504,468,1732,3624,7984,8324,8780,10444,13020,11364,11940,14352,10124,8272,7312,32767,8340,-5876,-4744,-3276,768,2472,5752,8820,8940,10272,13004,12876
10924,12372,15540,10248,10032,7828,32767,12724,-4744,-3856,-3968,-5604,-2440,840,3624,9476,10240,29772,-4860,-7416,-4380,-4792,-4436,-2528,-8,3268,6848,7728,7732,9436,12652,13456,14580,14440,10724,10256,5900,32767
19444,-5368,-6008,-1876,-4932,-1180,632,1428,3612,6568,8288,8696,13752,10908,14664,13532,10568,32767,-648,-4328,-2500,-3928,-3672,-480,1768,2620,6372,6512,8468,9792,12092,13756,12980,10620,8364,7340,13060,29336
4004,4396,4016,4048,4140,9424,10116,9468,16608,21280,11972,17464,11540,32767,-3852,-4680,-4968,-5972,-2128,2536,3336,5912,11224,12416,13680,14004,10956,11796,23864,12776,11736,32767,676,-2416,-30336,0,0,0
3392,-224,-372,6612,5808,7848,11864,13500,12504,17100,13744,10576,16096,18792,14464,3400,32767,27344,-9496,-4504,-3596,2052,1432,3108,5380,5300,8560,13772,15800,17176,11756,9372,15684,20268,13116,0,0,0
19884,-1204,32767,3312,-10044,-2248,5672,8420,11224,14492,16028,12780,10588,13632,14952,13640,16424,-7732,32656,8668,-8156,-4328,-1296,456,436,6648,6624,9140,11876,12384,14448,16256,10876,13848,16580,0,0,0
13260,16056,-6852,32767,5700,-7588,-3972,-3248,332,2244,4180,6496,9860,10292,11396,12616,13584,10908,14176,24620,11508,19468,-6716,32767,8724,-10028,-764,2584,2180,3960,4232,7316,12256,12300,16872,0,0,0
13832,12188,13928,17404,15828,16876,1664,32767,-2420,-3080,-312,-1248,15748,19208,2984,32767,4956,-5148,-2604,-5248,-1620,-444,4380,5448,9976,12020,12976,14976,13804,10944,13588,16448,17176,9880,26476,0,0,0
15588,-1336,-5000,-5044,-5436,-3476,-1028,1708,6004,11392,11896,16836,-4844,-6124,-5084,-1644,-848,2468,1448,5868,10292,11348,12156,11080,12816,15872,8524,15720,7860,32767,-3156,-4948,-2356,5836,-6148,0,0,0
260,2580,3324,9912,10528,10020,18280,14312,16892,10944,26556,21900,-6100,-4384,-6368,-5300,-2476,2360,5140,10752,12316,13524,16876,11388,13460,15216,12756,15308,1820,32767,-2396,-7408,-5424,-2976,12672,0,0,0
17012,14012,10876,10140,21872,14196,19128,32767,31392,-5284,-6552,-1872,-3576,-728,2524,2836,6100,10852,14616,15968,11480,10640,16948,17172,17964,9148,32767,464,-9432,-9432,-5356,-1064,-712,3032,7188,0,0,0
9524,9216,14600,15784,22080,13012,3004,-1100,1368,2552,3512,7360,9356,8800,14328,15448,18644,4776,580,-2444,26296,32767,7116,1480,2548,1884,356,2756,304,1912,4992,7068,0,0,0,0,0,0
8620,10856,11188,15256,9812,-720,116,14244,32767,4744,4804,6688,3796,2352,996,3020,-24,5656,6392,10028,9264,7236,19680,6492,2460,-948,2896,9188,6008,11280,4992,5256,0,0,0,0,0,0
1632,2404,3048,3352,11516,12156,7320,1604,408,1364,3112,3340,6604,9408,7340,8856,15996,14568,15996,14196,4588,-1976,3952,5728,9660,8796,10524,14176,14260,18556,8584,-2228,0,0,0,0,0,0
-332,11604,32767,10600,6468,4048,452,-1132,2544,768,5308,9280,9772,9464,13688,14012,17020,8292,3552,-4008,4896,4752,9564,9452,8284,2728,-304,616,852,4136,5440,6908,0,0,0,0,0,0
7396,11428,13120,212,-148,17464,32767,12320,8344,3808,328,-1684,16856,7136,1788,-2620,4140,13900,6052,10008,7488,-796,-720,1204,604,4636,5520,4840,9208,14752,14188,18104,0,0,0,0,0,0
10840,1432,-1212,10032,32767,10296,9236,3192,-680,-508,372,780,4680,4544,4780,9664,12916,24012,5280,-2856,-1792,14260,32767,11500,9084,4120,-1424,872,372,3060,4780,7796,0,0,0,0,0,0
7016,11360,15076,232,2052,18292,32767,12052,3660,1760,-92,1020,964,1728,7420,9128,8576,11104,16948,17304,6760,212,2128,13060,32767,5080,4316,5064,-556,-768,1564,1200,0,0,0,0,0,0
5536,9756,6820,12280,15500,18376,16604,3460,-2048,-592,15052,32767,10968,6600,4016,-1424,360,864,2660,8456,7964,9616,13748,17468,6752,100,320,6244,9084,9380,9240,15196,0,0,0,0,0,0
5656,7512,6084,1012,1688,6304,8612,19324,25108,32767,9572,280,-6536,-2004,2868,5640,5032,9176,9504,12292,10020,4464,5276,5140,16960,18136,32767,11140,6360,-8892,-5212,-2200,2924,-3628,0,0,0,0
9140,10868,11764,7816,7404,7712,5308,3580,3928,10832,15408,17208,26264,19712,5188,-6428,-5384,-1336,708,-1220,4776,9052,10528,7424,7432,8748,7088,5152,6656,16772,18468,30632,8364,84,0,0,0,0
-6652,-5724,-1208,-608,576,6988,13120,8640,7344,5920,10128,11256,19384,21580,-1812,-4700,-6616,-3884,588,-436,696,6204,10216,10132,9052,8540,8016,7628,7568,8736,15956,18440,3012,7476,0,0,0,0
-6408,-3896,2412,-76,-236,6500,7540,6292,6896,5512,6060,5904,-652,8976,17176,18228,15056,16368,-6464,-4752,400,4144,-1148,3488,8508,11852,10240,7884,7260,-2900,2288,-2756,-1316,8004,0,0,0,0
9720,8016,8236,6304,8544,13512,22680,10376,2256,-5592,-1156,1532,-2144,4200,6560,10540,8456,7456,3716,4432,6468,15336,16192,20624,19968,13128,-184,-6920,-4396,-1784,6136,8,5428,11312,0,0,0,0
12984,10888,8516,6772,6004,8472,14644,18648,20048,2348,584,-7520,-3144,1056,6736,-2104,3364,10344,10296,9360,5608,8348,3636,5152,10244,13128,16228,23280,10584,1400,-6868,-3420,2068,-3112,0,0,0,0
1908,4788,7740,6072,7564,6920,7752,7840,13684,30548,2880,304,-7256,-3564,1816,-5508,5288,8844,11264,10200,7024,4860,4992,17236,9116,8888,26288,-9180,1980,-9372,-4940,-2484,-7648,-1680,0,0,0,0
5856,8780,10408,-2308,5628,8600,8724,6980,6612,4132,2164,8064,12344,10212,16196,19708,2696,1284,-7664,-5240,624,-3424,228,6656,10304,7784,6120,6056,3936,9780,7760,12452,14996,20088,0,0,0,0
6560,6708,6472,5156,860,-772,8524,8900,7992,11212,22516,11364,7512,7780,1296,3184,5096,7376,5044,4136,1008,-536,-2860,11244,10536,6000,9924,3216,2020,920,692,5088,5272,5936,0,0,0,0
6076,8136,13292,9756,5980,6528,6064,6628,7512,6648,5204,3460,4764,3848,4560,3632,-2276,1400,1992,5880,12984,3148,260,-1620,4200,7540,8908,17276,16304,24624,5580,5540,10044,-220,0,0,0,0
4996,4620,4992,2400,-1276,-924,-1056,-1652,-1476,764,1884,3288,12712,8108,7032,2312,3052,6844,1940,3680,2296,3892,3380,2988,1096,916,1296,1272,-1668,-284,1300,4256,5568,8608,0,0,0,0
10332,8212,7276,6836,9220,1260,4456,4676,4884,3104,544,1832,588,14332,13680,6132,4144,8440,6952,-600,2600,2160,3464,412,908,-2404,-5108,1104,2588,2188,6424,7752,19932,6968,0,0,0,0
6620,9052,988,2676,4228,4036,2004,-596,664,-2328,-3464,1660,7672,6756,4984,15072,15828,11600,9500,9524,8120,3560,5460,5568,6772,1668,1064,-2020,-1080,-68,4440,4972,6684,11192,0,0,0,0
13512,14044,6492,5680,9720,10880,3640,4524,3996,2756,2240,-72,1028,-4064,-3844,3452,4168,6260,5736,9348,20020,9732,8944,9532,3532,3160,4024,4692,2464,176,2124,-3228,4660,6820,0,0,0,0
9064,13068,15384,13364,7480,9596,9044,3732,5104,3020,2728,1188,-200,-88,876,-4264,-4376,3680,5516,7580,8080,16760,22124,9168,8732,11056,3948,3376,4612,1012,1092,1536,792,764,0,0,0,0
-2888,-1264,2540,4268,5692,11976,15892,11736,8384,10272,7000,3780,1760,584,-1716,-288,-928,-660,-4880,-3856,2460,5156,9040,14660,17252,10428,6696,7672,9744,948,1616,1000,2512,2204,0,0,0,0
-15380,-15616,-15712,-14592,-11744,-12764,-14992,-18028,-15232,-15748,-23632,-32768,-8288,1416,-5532,-4940,-9644,-22344,-18180,-17668,-15364,-14516,-16948,-14720,-13804,-8092,-11560,-7880,-14760,-14496,-32768,-32768,10156,-2612,-5824,-2952,-11796,-22504
-17488,-17904,-17256,-15920,-14656,-12948,-10912,-9612,-9780,-8572,-11520,-6884,-17844,-32768,-20104,-2100,-4300,-4592,-5552,-21244,-20044,-18984,-15764,-15064,-13772,-14320,-12820,-12688,-9972,-10988,-12704,-15544,-9340,-10816,-32768,-32768,12196,-8756
820,-4000,-3252,-5360,-17876,-20804,-18248,-16240,-13532,-16240,-11800,-10288,-7812,-10392,-11220,-15100,-12160,-20428,-32768,6960,700,-4972,-1916,-4504,-17400,-19920,-18404,-16960,-14844,-15420,-14360,-13588,-11504,-10884,-12756,-13808,-12996,-6280
-5244,-15232,-20192,-18252,-15704,-13776,-12632,-10116,-9816,-9324,-11476,-10736,-9828,-10732,-19164,-32768,-22276,4308,-6676,-6664,-8984,-15456,-14484,-18308,-16904,-17572,-14876,-16252,-14344,-13376,-12924,-11208,-10584,-13484,-32768,-32768,16140,-3508
-6188,-6444,-9928,-20436,-18052,-18540,-14796,-17068,-15908,-14684,-13200,-12556,-10940,-10152,-12652,-10796,-11728,-12852,-26592,-32768,12604,-1848,-6692,-5008,-9472,-18996,-18252,-16808,-17440,-15440,-16648,-15452,-13736,-13160,-12024,-10392,-9800,-12344
-10040,-8344,-11288,-21788,-32768,4732,1988,-3232,-2964,-6000,-20300,-18636,-18584,-15548,-15756,-16076,-14104,-14632,-11436,-10672,-13732,-12920,-13252,-16324,-32768,-32768,14320,312,-3796,-9864,-19608,-16540,-14972,-15528,-14160,-13288,-12240,-10484
-11652,-11340,-10300,-10592,-10952,-32768,-32768,15184,-4024,-5164,-7472,-16652,-19544,-19532,-15604,-14568,-15276,8580,-1108,-5148,-4544,-7784,-15008,-19140,-16904,-15492,-15512,-16060,-14844,-14212,-11972,-10164,-13744,-13800,-10912,-10412,-32264,-32768
9544,-5904,-6152,-7032,-12128,-16856,-18188,-18780,-16792,-15944,-15612,-14396,-11584,-11984,-13136,-10844,-12784,-22192,-880,-4304,-5384,-8856,-16904,-19388,-17832,-17032,-15588,-16368,-14812,-13424,-11384,-13152,-9868,-16224,-12840,-21928,-32768,10816
-15344,-15400,-15636,-15516,-15916,-12076,-9720,-14500,-8560,-19600,-22688,-11816,-32768,24772,4956,3668,180,-1848,-19136,-19948,-18664,-13704,-15136,-12940,-11572,-8064,-11044,-7904,-12992,-11856,-32768,-32768,5000,6240,5936,0,0,0
-2168,-14900,-23588,-15936,-16584,-14636,-13592,-10708,-10436,-7276,-6632,-10692,-4620,-11132,-11536,-32768,-32768,32767,4860,3120,2872,632,-13936,-18492,-18776,-18348,-15560,-13352,-11304,-8380,-8012,-12440,-10512,-10368,-10220,0,0,0
-8916,-32768,20140,15768,1724,5248,-18316,-13360,-11536,-12332,-9428,-7544,-10324,-6328,-12008,-8088,-13064,-32768,-32768,15920,3800,4644,-2532,-9180,-17204,-18124,-20228,-10704,-14636,-12216,-11328,-7000,-11844,-12892,-8992,0,0,0
-9820,-15848,-32768,-1844,7948,3532,1988,-2440,-11152,-17636,-17748,-18112,-14940,-14416,-14988,-12716,-8048,-12064,-11588,-12624,-11276,-10332,-32768,-27472,17732,1032,1916,-11240,-19972,-18716,-16592,-16816,-14392,-12936,-11192,0,0,0
-8364,-11796,-8644,-8176,-6936,-15312,-32768,32767,6808,5100,1956,-6260,-8076,-14056,-32768,-12388,15016,2876,2724,936,-15736,-16200,-14932,-20036,-13124,-14120,-11232,-9172,-10248,-11824,-8988,-9816,-7588,-32768,-32768,0,0,0
22808,6652,544,196,-660,-11924,-14008,-14720,-22944,-16400,-14756,30444,3028,2268,1544,-11208,-16616,-17912,-17952,-16288,-16980,-13652,-12436,-10244,-10664,-12332,-12120,-17592,-32768,32767,6360,3648,2060,-1808,-21572,0,0,0
-22036,-17904,-16188,-15152,-16068,-12996,-7564,-8816,-4596,-28944,-32768,22648,3840,2556,5792,980,-7768,-18448,-19948,-15352,-14536,-11868,-7856,-9012,-13732,-6360,-11500,-22792,-32768,-10212,11512,4120,3304,1188,-13788,0,0,0
-10880,-7500,-9780,-14964,-6856,-10568,-23156,-32768,27812,6396,3972,3476,-7424,-18408,-18832,-18232,-16512,-14860,-12276,-9316,-8008,-12160,-8328,-11520,-13312,-32768,-25124,11140,3388,1296,-1748,-8436,-12644,-17548,-18432,0,0,0
-13628,-11952,-10700,-9920,-10768,-22268,-8552,-9536,-16432,-13860,-13184,-17692,-15444,-10796,-9308,-5536,-24496,-18984,-3544,-8624,-32768,-10432,-23644,-11180,-13724,-17768,-18892,-19256,-16888,-13936,-13568,-19252,0,0,0,0,0,0
-12748,-11608,-11048,-17340,-18960,-9112,-9492,-32768,27140,-32768,-11420,-8704,-22692,-20148,-17952,-14396,-15808,-20908,-12308,-12588,-17040,-7504,-12740,-26852,-13516,-1488,-21212,-32768,-18176,-9416,-16860,-12016,0,0,0,0,0,0
-21892,-19508,-14576,-12800,-26364,-12084,-14964,-16620,-17680,-14136,-13124,-14092,-17816,-17512,-12548,-11168,-12896,-7508,-9296,-19612,-18624,-7964,-12928,-18624,-15848,-11036,-12192,-10680,-10648,-12232,-20816,-3720,0,0,0,0,0,0
-12264,-32520,15544,-8784,-12160,-11896,-23312,-14952,-13844,-17516,-17360,-15224,-14476,-11348,-10324,-7280,-13532,-22120,-12520,-4524,-18476,-32768,-16232,-12608,-10748,-15812,-19044,-15976,-14192,-14728,-17844,-17688,0,0,0,0,0,0
-13580,-12248,-12448,-8712,-7304,-31668,12912,-10820,-12316,-15308,-21100,-15968,-13036,-22804,-12672,-3836,-16712,-32768,-32768,-16264,-11156,-11372,-15520,-15036,-13528,-18900,-18752,-13404,-11916,-10064,-12472,-12576,0,0,0,0,0,0
-22540,-11568,-4752,-17672,-29204,-27064,-15476,-13832,-15564,-16064,-15996,-15216,-19856,-16960,-11756,-13988,-10524,-12464,-20388,-6164,-5984,-26628,6064,-31656,-20044,-14996,-16740,-14992,-15260,-15360,-16768,-19116,0,0,0,0,0,0
-14764,-8372,-10704,-12840,-14168,-32768,22384,-8364,-18624,-24036,-17516,-16940,-14192,-16224,-17956,-13384,-10212,-9428,-12476,-12148,-19956,-8104,-11200,-28352,2740,-23424,-13968,-13152,-16328,-17300,-15608,-15264,0,0,0,0,0,0
-17724,-17172,-12300,-10888,-11068,-11468,-14148,-19096,-6912,-11304,-25980,8144,-15568,-13152,-16760,-18236,-16380,-14664,-15684,-20128,-12608,-9532,-11116,-13696,-20276,-8984,-8604,-14772,-17408,-13508,-10792,-11112,0,0,0,0,0,0
-15128,-15028,-15100,-18940,-20364,-12720,-11752,-4044,-11464,660,-11216,-12820,-15296,-14332,-14916,-19380,-21604,-10596,-11952,-12164,-16448,-15832,-17824,-8904,-9496,-10776,-3828,-17656,-23916,-13372,-13684,-15684,-18496,-13796,0,0,0,0
-14968,-14668,-12808,-14520,-18996,-14964,-14544,-18640,-18712,-10336,-7972,-10296,-5456,-11240,-16252,-12916,-14340,-15984,-15976,-11852,-16888,-17108,-14104,-13560,-14292,-12924,-15692,-18272,-12764,-10444,-8404,-2704,-18456,-14944,0,0,0,0
-13484,-17052,-15376,-15076,-16252,-16632,-15040,-13436,-15348,-21428,-16556,-10704,-5956,-6716,-24852,-22776,-15748,-13636,-13968,-19192,-22548,-19452,-13696,-12212,-13088,-14540,-15408,-19296,-17452,-6716,-5988,3348,-22284,-18376,0,0,0,0
-18440,-14248,-16068,-19744,-15212,-16412,-15716,-13420,-17444,-13952,-14016,-21804,-17608,-11024,-4540,-1268,-13552,-12480,-15416,-15312,-16448,-18668,-18628,-15112,-15760,-13508,-11820,-15304,-14036,-16704,-16568,-17768,-16724,-13708,0,0,0,0
-14908,-13444,-15128,-18516,-17988,-10092,-5092,-12328,-14904,-18244,-15228,-16668,-17472,-19424,-16580,-12920,-14800,-14568,-16888,-17784,-13932,-6744,-10300,-9276,-13328,-3004,-10480,-15596,-15084,-17016,-17656,-20472,-13992,-12348,0,0,0,0
-12200,-12452,-14232,-15444,-19748,-13776,-9336,-6768,-4496,-21900,-15916,-17116,-13240,-14616,-19728,-20356,-17080,-12100,-12112,-14836,-14468,-13628,-17028,-18508,-10856,-9828,-13112,-5012,-15944,-15164,-16380,-14540,-16620,-19624,0,0,0,0
-16664,-14924,-15544,-15880,-14616,-14068,-16112,-15696,-12944,-4360,-22164,-15476,-14736,-13748,-19760,-19548,-19112,-13568,-13436,-14148,-14316,-15736,-15664,-13212,-10752,-15132,392,-24436,-16284,-15420,-13680,-17976,-13420,-15616,0,0,0,0
-15904,-14312,-15068,-18392,-13724,-13916,-14124,-14920,-16128,-16096,-17252,-13628,-11188,-11656,-11280,-11072,-10988,-15316,-15168,-15008,-18148,-16628,-16356,-14952,-14760,-13804,-14684,-16280,-14792,-13092,-11912,-12396,-6688,-4548,0,0,0,0
-14496,-14972,-14384,-13884,-19284,-21488,-17392,-6516,-4680,-17184,26480,-3712,-4480,-4508,-7716,-10052,-14624,-17136,-15272,-16572,-16176,-20188,-22856,-16568,-2764,-9348,-14484,-16712,-17196,-16396,-20176,-22624,-15712,-7508,0,0,0,0
-7744,-15952,-17984,-300,-3488,-4572,-4504,-8772,-15516,-18904,-13240,-15808,-15380,-16268,-17524,-15824,-25176,-20340,-9540,-6364,-13764,-16912,-18276,-21768,-15972,-10096,-8020,-14200,-17456,30736,-8692,-48,-3056,-14048,0,0,0,0
-13796,-16124,-13244,-16952,-18156,-17332,-16916,-19376,-22068,-9188,-4784,-3424,-7992,-23712,5600,1768,1152,1536,-12016,-15324,-15572,-16572,-14948,-16836,-17388,-17476,-15772,-15652,-21304,-19096,-12228,-10292,-8424,-10372,0,0,0,0
-10028,-824,-3364,-1288,-6700,-14624,-16084,-14944,-15292,-17768,-18400,-16772,-15772,-12160,-11172,-792,-1348,-3272,-10132,-12712,-16248,-15648,-15600,-15300,-15680,-18452,-21736,-13992,-7116,-2492,-4888,-8932,9520,-3392,0,0,0,0
1856,-6608,-14176,-14052,-14764,-16504,-16364,-16556,-18228,-16316,-19048,-20964,-14092,-8572,-7108,-11860,-13192,-1300,-6080,-5532,-6380,-10248,-11996,-15036,-15804,-14604,-17260,-17692,-18700,-24232,-18196,-6824,-3068,-17852,0,0,0,0
-13576,-12920,-7360,-5396,-3344,-11212,-13108,-17672,-15816,-15972,-17200,-16216,-18008,-18956,-21168,-20300,-15352,-7156,-9508,-19344,-1048,-11144,-5452,-7012,-7204,-13172,-13808,-16392,-17284,-15968,-16392,-20792,-16112,-9400,0,0,0,0
-7192,-15912,-10144,-6096,-6352,-3392,-9836,-14052,-14376,-16720,-15720,-15268,-16296,-17000,-16476,-18612,-19968,-20544,-13900,-4820,-13548,-17200,5748,-10980,-4300,-2248,-8364,-13260,-15188,-15196,-15496,-16568,-17136,-17040,0,0,0,0
-18040,-20900,-15868,-9664,-6588,-13184,-11848,-9244,-6248,-3420,-11528,-14044,-17684,-15964,-14300,-17148,-17156,-16752,-17412,-19512,-17740,-12852,-5556,-13928,-14964,-6108,-8432,-3568,-13792,-14336,-15944,-15964,-14768,-16224,0,0,0,0
5468,5320,5796,8384,10536,3124,-3072,-2332,2464,6072,4764,-9224,7600,12724,14884,10652,8184,7144,5764,1444,-676,-1800,2512,1244,4152,1972,-2968,-740,3012,2976,-1992,-7664,10156,14176,13644,8128,8672,7788
6260,448,-3964,-2232,-92,-16,1436,888,-428,-1080,5512,7224,6512,-7452,3636,10692,14912,13060,6956,5828,6608,988,-172,-4004,-1692,364,292,1280,2676,-204,-2244,-992,7652,5784,-3056,-5236,18416,14532
12196,13492,11588,10004,9448,4588,2836,-704,-2652,-748,-1124,-520,-592,-1460,104,5864,7332,4904,-3996,10468,13596,13928,12648,10808,8140,6852,4168,-2164,-2052,4,-380,992,2136,-2304,-3720,816,3176,12744
9352,5580,5604,3272,-820,-4860,-640,332,860,420,3928,3116,7540,8368,7424,-2544,5836,12460,15872,13284,8076,11152,9284,2328,556,-4700,-3088,-1244,-2376,-1208,-356,-452,6044,9060,4868,-2076,12784,16192
14848,10880,7500,9268,5584,376,-1664,-4424,-2252,-756,-1304,-840,-572,-1312,1960,2804,6504,7500,3256,-4480,9500,16700,13988,12380,8016,7812,4452,2988,-1432,-2476,-4744,-2736,-1072,-792,-336,-116,-404,-92
1240,5728,8616,4588,-8036,-1808,16308,15420,13420,9384,8840,3548,2616,-1560,-2716,-524,-528,704,2532,-24,-1020,3384,5320,6208,2668,2452,10476,14416,14572,6932,5584,-1044,-2564,-752,-1640,-728,660,1112
56,96,3072,6740,6980,252,1480,15412,15620,13316,8380,7772,4544,-696,-1436,-1460,-996,9436,13008,15040,12972,9180,6920,4976,2088,-260,552,-1056,-1380,148,2036,88,-3760,-660,6584,7028,-1572,988
12812,15360,14120,8120,7836,7792,4748,696,-632,660,928,1180,2000,-564,-416,128,4140,6720,17464,15184,11492,10808,7144,3548,1996,-1548,-1936,1280,1236,2828,1684,-400,612,3096,5140,6432,-3332,15464
